chunk_id,segment_index,segment_id,segment_type,page_number,content,html,markdown,image,bbox_left,bbox_top,bbox_width,bbox_height
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,14,KEdHoO5,Text,23,"Note 6 - Category of duct, cabinet and room should be assessed and classified in SSCC Stage 2A subject to the usage and size of such area.","<p>Note 6 - Category of duct, cabinet and room should be assessed and classified in SSCC Stage 2A subject to the usage and size of such area.</p>","Note 6 - Category of duct, cabinet and room should be assessed and classified in SSCC Stage 2A subject to the usage and size of such area.",,257.9328,1010.1744,859.3632,46.828796
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,15,z0GQB2c,Text,23,Note 7 - Heat detector to be provided for ECS MCC & Control Room housing switchboard for staircase pressurization system; smoke detector to be provided for ECS MCC & Control Room housing switchboard for smoke extraction system.,<p>Note 7 - Heat detector to be provided for ECS MCC & Control Room housing switchboard for staircase pressurization system; smoke detector to be provided for ECS MCC & Control Room housing switchboard for smoke extraction system.</p>,Note 7 - Heat detector to be provided for ECS MCC & Control Room housing switchboard for staircase pressurization system; smoke detector to be provided for ECS MCC & Control Room housing switchboard for smoke extraction system.,,257.8896,1063.8864,856.25287,70.80481
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,16,hU4ZOcv,Text,23,Note 8 - Heat detector to be provided for TECS MCC & Control Room housing switchboard for tunnel ventilation system and trackway exhaust system.,<p>Note 8 - Heat detector to be provided for TECS MCC & Control Room housing switchboard for tunnel ventilation system and trackway exhaust system.</p>,Note 8 - Heat detector to be provided for TECS MCC & Control Room housing switchboard for tunnel ventilation system and trackway exhaust system.,,257.5296,1141.1855,820.8576,47.8656
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,17,zC4FqNq,Text,23,Note 9 - Voids will be provided by access panels; no doors will be provided for access.,<p>Note 9 - Voids will be provided by access panels; no doors will be provided for access.</p>,Note 9 - Voids will be provided by access panels; no doors will be provided for access.,,258.2496,1195.6176,696.47034,23.198486
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,18,HLYyGie,Text,23,Note 10 - Inaccessible void is an unoccupied void without any means of access including access panel. No combustible materials or goods shall be stored within the void.,<p>Note 10 - Inaccessible void is an unoccupied void without any means of access including access panel. No combustible materials or goods shall be stored within the void.</p>,Note 10 - Inaccessible void is an unoccupied void without any means of access including access panel. No combustible materials or goods shall be stored within the void.,,258.2352,1225.4976,859.9104,47.404785
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,19,KzbrFs1,Text,23,(b) The fire hydrant and hose reel system (FH/HR) will be designed in accordance with the following criteria:,<p>(b) The fire hydrant and hose reel system (FH/HR) will be designed in accordance with the following criteria:</p>,(b) The fire hydrant and hose reel system (FH/HR) will be designed in accordance with the following criteria:,,142.416,1299.8448,1013.42883,50.385498
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,20,kpkOel-,Text,23,". Based on the floor area factor of the largest floor of the A16 Station exceeding 920m2, the design capacity of the FS water tank will be 36m3.","<p>. Based on the floor area factor of the largest floor of the A16 Station exceeding 920m2, the design capacity of the FS water tank will be 36m3.</p>",". Based on the floor area factor of the largest floor of the A16 Station exceeding 920m2, the design capacity of the FS water tank will be 36m3.",,250.4448,1369.512,904.33435,52.97766
7d2a3e22-e5c2-4b9c-9ed8-526d27150e3f,21,UnMDiOl,Text,23,". The capacity of the fixed fire pumps will be capable of providing for any three hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 1,350l/min. The pressure at any hydrant outlet will not exceed 850kPa.","<p>. The capacity of the fixed fire pumps will be capable of providing for any three hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 1,350l/min. The pressure at any hydrant outlet will not exceed 850kPa.</p>",". The capacity of the fixed fire pumps will be capable of providing for any three hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 1,350l/min. The pressure at any hydrant outlet will not exceed 850kPa.",,250.8768,1436.2272,903.95996,103.70886
70c0469d-99fc-46ed-99cc-c08f1a51b311,0,SDyth8Y,Text,23,. The duty fixed fire pump will be automatically initiated by the fire alarm signal with the activation of a break glass unit within the A16 Station. A pressure bleed-off system will be provided to return the minimum amount of water from the fixed fire pump discharge to the FS water tank via a pressure relief valve. This will ensure that the pump running against the closed discharge valve does not get damaged due to churning and overheating.,<p>. The duty fixed fire pump will be automatically initiated by the fire alarm signal with the activation of a break glass unit within the A16 Station. A pressure bleed-off system will be provided to return the minimum amount of water from the fixed fire pump discharge to the FS water tank via a pressure relief valve. This will ensure that the pump running against the closed discharge valve does not get damaged due to churning and overheating.</p>,. The duty fixed fire pump will be automatically initiated by the fire alarm signal with the activation of a break glass unit within the A16 Station. A pressure bleed-off system will be provided to return the minimum amount of water from the fixed fire pump discharge to the FS water tank via a pressure relief valve. This will ensure that the pump running against the closed discharge valve does not get damaged due to churning and overheating.,,1332.3312,184.8096,905.51526,132.4512
70c0469d-99fc-46ed-99cc-c08f1a51b311,1,DzBRDZv,Text,23,"· Intermediate booster pumps will be provided to maintain sufficient pressure and flow in accordance with Section 5.14 Clause (e)(1) of the Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment.","<p>· Intermediate booster pumps will be provided to maintain sufficient pressure and flow in accordance with Section 5.14 Clause (e)(1) of the Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment.</p>","· Intermediate booster pumps will be provided to maintain sufficient pressure and flow in accordance with Section 5.14 Clause (e)(1) of the Codes of Practice for Minimum Fire Service Installations and Equipment and Inspection, Testing and Maintenance of Installations and Equipment.",,1332.4032,331.2576,905.52966,105.796814
70c0469d-99fc-46ed-99cc-c08f1a51b311,2,MjdOQvm,Text,23,". The capacity of the intermediate booster pump shall be capable of providing for any six hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 2700/min aggregate flow. Suitable Start/Stop Push Buttons together with pump running indicator lights and alarm buzzers shall be provided adjacent to Fire Services Inlets to enable Fire Services personnel exercise control of intermediate booster pumps.","<p>. The capacity of the intermediate booster pump shall be capable of providing for any six hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 2700/min aggregate flow. Suitable Start/Stop Push Buttons together with pump running indicator lights and alarm buzzers shall be provided adjacent to Fire Services Inlets to enable Fire Services personnel exercise control of intermediate booster pumps.</p>",". The capacity of the intermediate booster pump shall be capable of providing for any six hydrant outlets, each with a flow of 450l/min at running pressure of not less than 350kPa, operating simultaneously with an aggregate flow of not less than 2700/min aggregate flow. Suitable Start/Stop Push Buttons together with pump running indicator lights and alarm buzzers shall be provided adjacent to Fire Services Inlets to enable Fire Services personnel exercise control of intermediate booster pumps.",,1332.3744,451.8864,906.79675,159.83997
70c0469d-99fc-46ed-99cc-c08f1a51b311,3,YJ2scGt,Text,23,". Sufficient fire hydrants and hose reels shall be provided to ensure that the FH/ HR covered areas, which are stipulated in Table 3.15, can be reached by a length of not more than 30m of fire services hose or hose reel tubing.","<p>. Sufficient fire hydrants and hose reels shall be provided to ensure that the FH/ HR covered areas, which are stipulated in Table 3.15, can be reached by a length of not more than 30m of fire services hose or hose reel tubing.</p>",". Sufficient fire hydrants and hose reels shall be provided to ensure that the FH/ HR covered areas, which are stipulated in Table 3.15, can be reached by a length of not more than 30m of fire services hose or hose reel tubing.",,1332.3744,626.6016,905.328,78.65277
70c0469d-99fc-46ed-99cc-c08f1a51b311,4,9kHLazt,Text,23,". Fire services inlets will be provided and positioned adjacent to both the ""Designated Emergency Entrance (DEE)"" and ""Supplementary Emergency Entrance (SEE)"" for Station.","<p>. Fire services inlets will be provided and positioned adjacent to both the ""Designated Emergency Entrance (DEE)"" and ""Supplementary Emergency Entrance (SEE)"" for Station.</p>",". Fire services inlets will be provided and positioned adjacent to both the ""Designated Emergency Entrance (DEE)"" and ""Supplementary Emergency Entrance (SEE)"" for Station.",,1332.576,720.0288,905.0111,53.308777
70c0469d-99fc-46ed-99cc-c08f1a51b311,5,Qz3Pn2i,Text,23,. The fire hydrant and hose reel system from the Station will provide sufficient pressure and flow delivery rate to serve the trackside fire hydrants.,<p>. The fire hydrant and hose reel system from the Station will provide sufficient pressure and flow delivery rate to serve the trackside fire hydrants.</p>,. The fire hydrant and hose reel system from the Station will provide sufficient pressure and flow delivery rate to serve the trackside fire hydrants.,,1332.6624,787.1184,905.52954,51.768005
70c0469d-99fc-46ed-99cc-c08f1a51b311,6,agGdr4X,Text,23,(c) The street fire hydrant system will be designed in accordance with the following criteria:,<p>(c) The street fire hydrant system will be designed in accordance with the following criteria:</p>,(c) The street fire hydrant system will be designed in accordance with the following criteria:,,1224.5616,852.3504,899.2943,25.732788
70c0469d-99fc-46ed-99cc-c08f1a51b311,7,cKERliG,Text,23,". For the A16 Station, street fire hydrants fed from the town mains / other water sources accepted by FSD and WSD will be installed near the Designated Emergency Entrance and Supplementary Emergency Entrance.","<p>. For the A16 Station, street fire hydrants fed from the town mains / other water sources accepted by FSD and WSD will be installed near the Designated Emergency Entrance and Supplementary Emergency Entrance.</p>",". For the A16 Station, street fire hydrants fed from the town mains / other water sources accepted by FSD and WSD will be installed near the Designated Emergency Entrance and Supplementary Emergency Entrance.",,1332.8496,895.0176,905.04004,78.45123
70c0469d-99fc-46ed-99cc-c08f1a51b311,8,gzSSeAV,Text,23,(d) The sprinkler system shall be designed in accordance with the following criteria:,<p>(d) The sprinkler system shall be designed in accordance with the following criteria:</p>,(d) The sprinkler system shall be designed in accordance with the following criteria:,,1224.36,986.3568,823.7377,26.395203
70c0469d-99fc-46ed-99cc-c08f1a51b311,9,OyP9HDL,Text,23,· The design hazard of the sprinkler system for Station and General Areas of the A16 and for Stabling Siding Areas will be to Ordinary Hazard Group 3 (OH3) and High Hazard Process Group 2 (HHP2) respectively.,<p>· The design hazard of the sprinkler system for Station and General Areas of the A16 and for Stabling Siding Areas will be to Ordinary Hazard Group 3 (OH3) and High Hazard Process Group 2 (HHP2) respectively.</p>,· The design hazard of the sprinkler system for Station and General Areas of the A16 and for Stabling Siding Areas will be to Ordinary Hazard Group 3 (OH3) and High Hazard Process Group 2 (HHP2) respectively.,,1332.792,1029.2832,905.08325,78.79675
70c0469d-99fc-46ed-99cc-c08f1a51b311,10,_lXLTLp,Text,23,". The capacity of the sprinkler tank will be provided based on the sprinkler installations demand condition required at Stabling Siding Area, which is considered as the most demanding system on the required water storage capacity, in accordance with the LPC Rules for Automatic Sprinkler Installations incorporating BS EN 12845. Effective water volume of sprinkler tank will be sufficient to satisfy with the minimum water volume for pre-calculated High Hazard Process Group system as shown in Table 10 of BS EN 1284. Since the provision of a direct telephone line linking to Fire Services Communication Centre for the transmission of sprinkler fire alarms will be made, the capacity of the sprinkler water tank can be reduced to 2/3 of its full capacity.","<p>. The capacity of the sprinkler tank will be provided based on the sprinkler installations demand condition required at Stabling Siding Area, which is considered as the most demanding system on the required water storage capacity, in accordance with the LPC Rules for Automatic Sprinkler Installations incorporating BS EN 12845. Effective water volume of sprinkler tank will be sufficient to satisfy with the minimum water volume for pre-calculated High Hazard Process Group system as shown in Table 10 of BS EN 1284. Since the provision of a direct telephone line linking to Fire Services Communication Centre for the transmission of sprinkler fire alarms will be made, the capacity of the sprinkler water tank can be reduced to 2/3 of its full capacity.</p>",". The capacity of the sprinkler tank will be provided based on the sprinkler installations demand condition required at Stabling Siding Area, which is considered as the most demanding system on the required water storage capacity, in accordance with the LPC Rules for Automatic Sprinkler Installations incorporating BS EN 12845. Effective water volume of sprinkler tank will be sufficient to satisfy with the minimum water volume for pre-calculated High Hazard Process Group system as shown in Table 10 of BS EN 1284. Since the provision of a direct telephone line linking to Fire Services Communication Centre for the transmission of sprinkler fire alarms will be made, the capacity of the sprinkler water tank can be reduced to 2/3 of its full capacity.",,1332.3168,1122.0624,905.0399,214.81921
70c0469d-99fc-46ed-99cc-c08f1a51b311,11,09bKfBs,Text,23,. The design of the sprinkler pumps for OH3 will be based on the Clause 10.7 - Performance characteristics of BS EN 12845. The design of the sprinkler pumps for High Hazard will be based on Table 7 of BS EN 12845 and its performance characteristic will be further fine tuned to be in line with the fully hydraulic calculation.,<p>. The design of the sprinkler pumps for OH3 will be based on the Clause 10.7 - Performance characteristics of BS EN 12845. The design of the sprinkler pumps for High Hazard will be based on Table 7 of BS EN 12845 and its performance characteristic will be further fine tuned to be in line with the fully hydraulic calculation.</p>,. The design of the sprinkler pumps for OH3 will be based on the Clause 10.7 - Performance characteristics of BS EN 12845. The design of the sprinkler pumps for High Hazard will be based on Table 7 of BS EN 12845 and its performance characteristic will be further fine tuned to be in line with the fully hydraulic calculation.,,1332.36,1350.0576,905.4,105.71033
70c0469d-99fc-46ed-99cc-c08f1a51b311,12,wFoURdk,Text,23,. The design of the sprinkler pipework will be in accordance with Tables 30 to 35 of BS EN 12845.,<p>. The design of the sprinkler pipework will be in accordance with Tables 30 to 35 of BS EN 12845.</p>,. The design of the sprinkler pipework will be in accordance with Tables 30 to 35 of BS EN 12845.,,1332.6191,1470.96,889.3008,24.911987
70c0469d-99fc-46ed-99cc-c08f1a51b311,13,bEIuhhU,Text,23,". Sprinkler inlets will be provided and positioned adjacent to the ""Designated Emergency Entrance (DEE) and Supplementary Emergency Entrance (SEE)"" for the Station respectively.","<p>. Sprinkler inlets will be provided and positioned adjacent to the ""Designated Emergency Entrance (DEE) and Supplementary Emergency Entrance (SEE)"" for the Station respectively.</p>",". Sprinkler inlets will be provided and positioned adjacent to the ""Designated Emergency Entrance (DEE) and Supplementary Emergency Entrance (SEE)"" for the Station respectively.",,1332.2592,1511.1072,905.2992,52.53125
70c0469d-99fc-46ed-99cc-c08f1a51b311,14,DMbLGt5,PageFooter,23,Rev. A,"<div class=""page-footer"">Rev. A</div>",Rev. A,,142.128,1601.4528,58.953598,18.763184
70c0469d-99fc-46ed-99cc-c08f1a51b311,15,cEos3cI,PageFooter,23,Page 14,"<div class=""page-footer"">Page 14</div>",Page 14,,1151.784,1601.568,72.8927,20.779175
70c0469d-99fc-46ed-99cc-c08f1a51b311,16,MVN9jul,PageFooter,23,January 2023,"<div class=""page-footer"">January 2023</div>",January 2023,,2111.6304,1600.6176,123.0625,22.176025
70c0469d-99fc-46ed-99cc-c08f1a51b311,17,QYHewCs,Text,24,AECOM,<p>AECOM</p>,AECOM,,140.3136,49.968,163.15201,41.544003
70c0469d-99fc-46ed-99cc-c08f1a51b311,18,mUq40SZ,PageHeader,24,Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,"<div class=""page-header"">Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings</div>",Consultancy Agreement No. C1501 Design Services for Tuen Ma Extension 2.4C A16 Reference Design Building Services Design Final Report with Federated Design Model and Drawings,,1259.352,59.2848,978.09106,79.041595
70c0469d-99fc-46ed-99cc-c08f1a51b311,19,jpUQrBZ,Text,24,· Standard response type sprinkler heads shall be provide for the entire Station and Sidings except concession areas.,<p>· Standard response type sprinkler heads shall be provide for the entire Station and Sidings except concession areas.</p>,· Standard response type sprinkler heads shall be provide for the entire Station and Sidings except concession areas.,,250.8048,185.2848,904.8816,48.95999
70c0469d-99fc-46ed-99cc-c08f1a51b311,20,jbSdHFB,Text,24,. Fast response type sprinkler heads shall be provided for the concession areas only.,<p>. Fast response type sprinkler heads shall be provided for the concession areas only.</p>,. Fast response type sprinkler heads shall be provided for the concession areas only.,,251.2224,252.144,775.2816,24.2928
70c0469d-99fc-46ed-99cc-c08f1a51b311,21,J-0Dndt,Text,24,. The pre-action sprinkler system will be a double-interlocked type so that the system will operate only based on the activation of both smoke detectors and bursting of a sprinkler head.,<p>. The pre-action sprinkler system will be a double-interlocked type so that the system will operate only based on the activation of both smoke detectors and bursting of a sprinkler head.</p>,. The pre-action sprinkler system will be a double-interlocked type so that the system will operate only based on the activation of both smoke detectors and bursting of a sprinkler head.,,250.8624,291.8592,904.5648,51.364807
70c0469d-99fc-46ed-99cc-c08f1a51b311,22,7wcxVdd,Text,24,(e) The automatic fire detection and alarm system will be designed in accordance with the following criteria:,<p>(e) The automatic fire detection and alarm system will be designed in accordance with the following criteria:</p>,(e) The automatic fire detection and alarm system will be designed in accordance with the following criteria:,,142.2864,357.0768,1013.52966,49.63678
70c0469d-99fc-46ed-99cc-c08f1a51b311,23,sLUyOk7,Text,24,". The system will be designed in accordance with the BS 5839-1:2017 (Incorporating Corrigendum No.1) Fire Detection and Fire Alarm Systems for Buildings - Part 1: Code of Practice for Design, Installation, Commissioning and Maintenance of Systems in Non-Domestic Premises and latest FSD' circular letters.","<p>. The system will be designed in accordance with the BS 5839-1:2017 (Incorporating Corrigendum No.1) Fire Detection and Fire Alarm Systems for Buildings - Part 1: Code of Practice for Design, Installation, Commissioning and Maintenance of Systems in Non-Domestic Premises and latest FSD' circular letters.</p>",". The system will be designed in accordance with the BS 5839-1:2017 (Incorporating Corrigendum No.1) Fire Detection and Fire Alarm Systems for Buildings - Part 1: Code of Practice for Design, Installation, Commissioning and Maintenance of Systems in Non-Domestic Premises and latest FSD' circular letters.",,251.064,426.2544,904.1472,103.895996
70c0469d-99fc-46ed-99cc-c08f1a51b311,24,Hyxzpw1,Text,24,(f) The FM200 total gas flooding system will be designed in accordance with the following criteria:,<p>(f) The FM200 total gas flooding system will be designed in accordance with the following criteria:</p>,(f) The FM200 total gas flooding system will be designed in accordance with the following criteria:,,142.6896,545.5728,957.1968,25.200012
70c0469d-99fc-46ed-99cc-c08f1a51b311,25,rZ4XbqH,Text,24,. The system will be installed in accordance with the NFPA 2001: 2018 Standard on Clean Agent Fire Extinguishing Systems and relevant FSD's requirement and circular letters.,<p>. The system will be installed in accordance with the NFPA 2001: 2018 Standard on Clean Agent Fire Extinguishing Systems and relevant FSD's requirement and circular letters.</p>,. The system will be installed in accordance with the NFPA 2001: 2018 Standard on Clean Agent Fire Extinguishing Systems and relevant FSD's requirement and circular letters.,,251.0928,587.5488,904.29126,52.12799
70c0469d-99fc-46ed-99cc-c08f1a51b311,26,q0c7kK8,Text,24,"· Design concentration - 7% for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).","<p>· Design concentration - 7% for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).</p>","· Design concentration - 7% for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).",,251.0496,654.7536,904.3056,77.918396
70c0469d-99fc-46ed-99cc-c08f1a51b311,27,6MzwL9X,Text,24,"· Design temperature - 20℃ for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).","<p>· Design temperature - 20℃ for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).</p>","· Design temperature - 20℃ for Transformer Room, UPS room, Common Telecommunication Equipment Room (CTER), Telecom Equipment Room (TER), Signalling Equipment Room (SER) and Network Equipment Room (NER).",,250.9632,747.8784,904.42084,79.28638
70c0469d-99fc-46ed-99cc-c08f1a51b311,28,_HhLdt7,Text,24,(g) Portable fire fighting equipment will be provided in accordance with the following criteria:,<p>(g) Portable fire fighting equipment will be provided in accordance with the following criteria:</p>,(g) Portable fire fighting equipment will be provided in accordance with the following criteria:,,142.9056,839.592,915.56647,26.380798
70c0469d-99fc-46ed-99cc-c08f1a51b311,29,_YLdwj1,Text,24,"· CO2 fire extinguishers, 9L water fire extinguishers, 2kg dry powder type fire extinguishers and fire blankets will be provided in accordance with the usage of the room to be protected.","<p>· CO2 fire extinguishers, 9L water fire extinguishers, 2kg dry powder type fire extinguishers and fire blankets will be provided in accordance with the usage of the room to be protected.</p>","· CO2 fire extinguishers, 9L water fire extinguishers, 2kg dry powder type fire extinguishers and fire blankets will be provided in accordance with the usage of the room to be protected.",,251.0208,882.288,904.2048,51.667175
dfcbe00d-9c8b-42f8-a796-b5d8b9e2296d,0,koTZShv,SectionHeader,24,## 3.4 Plumbing and Drainage Services (PD),<h2>3.4 Plumbing and Drainage Services (PD)</h2>,## 3.4 Plumbing and Drainage Services (PD),,142.2288,960.192,477.0,27.388794
dfcbe00d-9c8b-42f8-a796-b5d8b9e2296d,1,Hh7LRYi,Text,24,3.4.1 Design Objectives,<p>3.4.1 Design Objectives</p>,3.4.1 Design Objectives,,142.4592,1013.328,268.9344,24.767944
dfcbe00d-9c8b-42f8-a796-b5d8b9e2296d,2,lk42e0C,Text,24,(a) The design objective of the plumbing systems is to provide a reliable water supply system to the A16 Station at the necessary supply flow rate and pressure to suit the various applications.,<p>(a) The design objective of the plumbing systems is to provide a reliable water supply system to the A16 Station at the necessary supply flow rate and pressure to suit the various applications.</p>,(a) The design objective of the plumbing systems is to provide a reliable water supply system to the A16 Station at the necessary supply flow rate and pressure to suit the various applications.,,142.6752,1063.9152,1012.65125,51.840088
dfcbe00d-9c8b-42f8-a796-b5d8b9e2296d,3,89OM64v,Text,24,"(b) The design objective of the drainage systems is to properly dispose foul, waste and storm water from drainage discharge points to the public drainage system without causing contamination and avoiding the flooding of the A16 Station.","<p>(b) The design objective of the drainage systems is to properly dispose foul, waste and storm water from drainage discharge points to the public drainage system without causing contamination and avoiding the flooding of the A16 Station.</p>","(b) The design objective of the drainage systems is to properly dispose foul, waste and storm water from drainage discharge points to the public drainage system without causing contamination and avoiding the flooding of the A16 Station.",,142.8048,1129.1328,1012.5504,78.5376
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,0,SoGfiwN,SectionHeader,24,## 3.4.2 Design Standards,<h2>3.4.2 Design Standards</h2>,## 3.4.2 Design Standards,,142.272,1234.9008,265.2192,23.601685
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,1,hJrcNU1,Text,24,"(a) The Plumbing and Drainage systems will be designed in accordance with the following Standards, Regulations and Codes of Practice etc:","<p>(a) The Plumbing and Drainage systems will be designed in accordance with the following Standards, Regulations and Codes of Practice etc:</p>","(a) The Plumbing and Drainage systems will be designed in accordance with the following Standards, Regulations and Codes of Practice etc:",,142.4736,1284.6096,1011.8015,51.667236
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,2,LgP1lGB,Text,24,· MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2),<p>· MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2)</p>,· MTR - Design Standards Manual for New Works and Major Asset Replacement Works (NW&MARWDSM) - Sections 7 Electrical and Mechanical Systems (Revision A2),,251.0064,1354.1472,903.888,51.148804
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,3,nLnxmHb,Text,24,· MTR - Materials and Workmanship Specifications for Building Services,<p>· MTR - Materials and Workmanship Specifications for Building Services</p>,· MTR - Materials and Workmanship Specifications for Building Services,,251.0352,1421.0063,666.90717,23.86084
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,4,gKbPjRV,Text,24,"· The Building (Standards of Sanitary Fitments, Plumbing, Drainage Works and Latrine) Regulations Chapter 123, 1985 Edition and latest amendments, Hong Kong","<p>· The Building (Standards of Sanitary Fitments, Plumbing, Drainage Works and Latrine) Regulations Chapter 123, 1985 Edition and latest amendments, Hong Kong</p>","· The Building (Standards of Sanitary Fitments, Plumbing, Drainage Works and Latrine) Regulations Chapter 123, 1985 Edition and latest amendments, Hong Kong",,250.9632,1460.9376,903.58563,51.220825
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,5,BQHhs8W,Text,24,". The Waterworks Regulations Chapter 102, 1994 Edition and the latest amendments, Hong Kong","<p>. The Waterworks Regulations Chapter 102, 1994 Edition and the latest amendments, Hong Kong</p>",". The Waterworks Regulations Chapter 102, 1994 Edition and the latest amendments, Hong Kong",,251.2656,1528.056,891.7344,24.091187
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,6,emkXvRE,Text,24,"· Technical Requirements for Plumbing Works in Buildings, WSD, Hong Kong (HKWSR)","<p>· Technical Requirements for Plumbing Works in Buildings, WSD, Hong Kong (HKWSR)</p>","· Technical Requirements for Plumbing Works in Buildings, WSD, Hong Kong (HKWSR)",,1332.4896,185.2704,789.192,24.537598
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,7,UbEj0fR,Text,24,"· Rules and Regulations and circular letters of Water Authority (WA), Hong Kong","<p>· Rules and Regulations and circular letters of Water Authority (WA), Hong Kong</p>","· Rules and Regulations and circular letters of Water Authority (WA), Hong Kong",,1332.7632,225.072,739.9297,24.4944
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,8,q8YKCX3,Text,24,"· Regulations of the Buildings Department (BD), Hong Kong","<p>· Regulations of the Buildings Department (BD), Hong Kong</p>","· Regulations of the Buildings Department (BD), Hong Kong",,1333.1808,265.9104,551.31836,24.119995
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,9,ZEUgekl,Text,24,"· Requirements of Environmental Protection Department (EPD), Hong Kong","<p>· Requirements of Environmental Protection Department (EPD), Hong Kong</p>","· Requirements of Environmental Protection Department (EPD), Hong Kong",,1333.0944,305.3088,698.04004,24.465607
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,10,f7lq82f,Text,24,"· Requirements of Drainage Services Department (DSD), Hong Kong.","<p>· Requirements of Drainage Services Department (DSD), Hong Kong.</p>","· Requirements of Drainage Services Department (DSD), Hong Kong.",,1333.0656,345.4416,631.2096,24.321625
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,11,y0oUn-6,Text,24,"· Requirements of Fire Services Department (FSD), Hong Kong","<p>· Requirements of Fire Services Department (FSD), Hong Kong</p>","· Requirements of Fire Services Department (FSD), Hong Kong",,1333.7856,385.848,576.4895,24.048004
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,12,GMuxDLi,Text,24,"· CIBSE Guide Volumes B and C, published by The Chartered Institution of Building Services Engineers (CIBSE), UK","<p>· CIBSE Guide Volumes B and C, published by The Chartered Institution of Building Services Engineers (CIBSE), UK</p>","· CIBSE Guide Volumes B and C, published by The Chartered Institution of Building Services Engineers (CIBSE), UK",,1333.2096,425.016,904.2623,51.10562
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,13,IwqAPnh,Text,24,"· Plumbing Engineering Services Design Guide, published by The Institute of Plumbing","<p>· Plumbing Engineering Services Design Guide, published by The Institute of Plumbing</p>","· Plumbing Engineering Services Design Guide, published by The Institute of Plumbing",,1332.7632,492.0336,789.2639,24.50882
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,14,KuwZTVi,Text,24,". Relevant regulations, circular letters, requirements and recommendations from the Water Authority (WA), Hong Kong","<p>. Relevant regulations, circular letters, requirements and recommendations from the Water Authority (WA), Hong Kong</p>",". Relevant regulations, circular letters, requirements and recommendations from the Water Authority (WA), Hong Kong",,1333.008,532.008,905.55835,51.868774
a0e9e358-ef3b-4a68-9195-9932aa6f9fb8,15,bWIVHkW,Text,24,"· Practice Note for Professional Persons ProPECC PN 5/93, published by EPD","<p>· Practice Note for Professional Persons ProPECC PN 5/93, published by EPD</p>","· Practice Note for Professional Persons ProPECC PN 5/93, published by EPD",,1333.008,599.0544,702.8495,23.55841
